 X,Y,dx,dy,length,direction,max_corrcoeff,avg_corrcoeff
    1226380.0000,    5051420.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9613,          0.2520
    1226380.0000,    5051380.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.9559,          0.2004
    1226380.0000,    5051340.0000,         -0.2500,         -0.5000,          0.5590,        206.5650,          0.9261,          0.1638
    1226380.0000,    5051300.0000,          0.0000,         -0.7500,          0.7500,        180.0000,          0.9454,          0.2017
    1226380.0000,    5051260.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9189,          0.2073
    1226380.0000,    5051220.0000,          0.0000,         -0.5000,          0.5000,        180.0000,          0.9256,          0.1787
    1226380.0000,    5051180.0000,          0.0000,          2.2500,          2.2500,          0.0000,          0.9308,          0.1433
    1226380.0000,    5051140.0000,         -0.2500,         44.7500,         44.7507,        359.6799,          0.8136,          0.1115
    1226380.0000,    5051100.0000,         48.0000,        -67.7500,         83.0305,        144.6829,          0.6865,          0.1230
    1226380.0000,    5051060.0000,         62.0000,        -36.0000,         71.6938,        120.1414,          0.6292,          0.1346
    1226380.0000,    5051020.0000,         62.0000,          2.0000,         62.0322,         88.1524,          0.6580,          0.1303
    1226380.0000,    5050980.0000,         66.0000,         32.0000,         73.3485,         64.1336,          0.6667,          0.0787
    1226380.0000,    5050940.0000,         65.7500,         64.0000,         91.7554,         45.7727,          0.7110,          0.0379
    1226380.0000,    5050900.0000,         69.2500,         67.7500,         96.8794,         45.6273,          0.4701,          0.0094
    1226380.0000,    5050860.0000,         66.5000,         67.0000,         94.3994,         44.7854,          0.1919,          0.0005
    1226380.0000,    5050820.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050780.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050740.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050700.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050660.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050620.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050580.0000,        -66.0000,        -66.0000,         93.3381,        225.0000,          0.0000,          0.0000
    1226380.0000,    5050540.0000,         35.0000,        -23.0000,         41.8808,        123.3106,          0.2671,          0.0217
    1226420.0000,    5055060.0000,         -0.2500,         -0.2500,          0.3536,        225.0000,          0.8870,          0.1209
    1226420.0000,    5055020.0000,          0.5000,         -0.7500,          0.9014,        146.3099,          0.8236,          0.0923
    1226420.0000,    5054980.0000,          0.7500,         -0.7500,          1.0607,        135.0000,          0.8072,          0.1731
    1226420.0000,    5054940.0000,         16.5000,         68.0000,         69.9732,         13.6391,          0.4072,          0.1214
    1226420.0000,    5054900.0000,         17.5000,         68.7500,         70.9423,         14.2811,          0.4556,          0.1713
    1226420.0000,    5054860.0000,         -6.7500,        -49.7500,         50.2058,        187.7266,          0.5757,          0.1152
    1226420.0000,    5054820.0000,         38.2500,         65.7500,         76.0666,         30.1887,          0.4140,          0.0239
    1226420.0000,    5054780.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.4603,          0.0555
    1226420.0000,    5054740.0000,          0.2500,         -0.5000,          0.5590,        153.4349,          0.6887,          0.0214
    1226420.0000,    5054700.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.7924,          0.0282
    1226420.0000,    5054660.0000,          0.2500,         -0.2500,          0.3536,        135.0000,          0.8222,          0.0448
    1226420.0000,    5054620.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.7193,          0.0334
    1226420.0000,    5054580.0000,         -0.2500,          0.0000,          0.2500,        270.0000,          0.6365,          0.0553
    1226420.0000,    5054540.0000,          0.0000,         -0.2500,          0.2500,        180.0000,          0.5662,          0.0457
    1226420.0000,    5054500.0000,         -4.5000,        -59.0000,         59.1714,        184.3616,          0.4861,          0.0772
    1226420.0000,    5054460.0000,         53.2500,        -14.5000,         55.1889,        105.2324,          0.6845,          0.0789
